id,sh,rb,hb
541,680.120896935463,285.5754239268135,324.5783396400511
542,680.0866412490607,223.31163226121572,364.99819953590634
543,680.080912321806,278.1006719712168,326.80756666883826
544,679.5139055222273,218.73105905095582,368.1511805415154
545,678.497550368309,281.9914619184565,325.79022770002484
546,678.186984834075,232.20988443419338,353.1443738102913
547,677.8809970974922,247.6242671993794,339.4429281309247
548,677.8724158078433,231.05805849768223,355.16935125589373
549,677.7496879786253,223.97101356450003,363.3695148125291
550,677.7331156998873,232.59616475640797,352.92797032594683
551,677.5498634845019,235.66464636190796,351.4603664040566
552,676.7693806558848,234.05110822706484,352.86761040091517
553,676.7262732803822,248.41056989373175,339.33696642369034
554,676.4675169348717,247.89630938852207,339.3744240656495
555,676.3927726715804,227.370293392404,359.70535768419506
556,676.1589030891657,231.13306928665844,356.11577135920527
557,675.9518341988326,227.77354479075876,360.6509070530534
558,675.863461342454,232.70179610566703,355.4077563941479
559,675.740143057704,227.75622751803604,360.689577652514
560,675.7242313593626,227.9757485246053,363.445199264586
561,675.2323493868113,218.86444209825714,366.7563612788916
562,675.1517624020577,247.339620617521,340.48252813071014
563,674.7913604229689,254.26025287481025,339.40301475673914
564,674.3806899756194,256.1565567363985,340.4722854629159
565,674.1576241701841,256.1770967361517,340.32851979881525
566,673.9239484339953,234.82492937981152,351.8692716121674
567,673.6250064969063,245.64921493036672,341.80665120482445
568,673.0591401129961,231.18727220706643,355.6037719458342
569,672.8947108358145,228.53004867078272,359.6912388637662
570,672.8808612197638,228.54992105865387,359.57486425191166
571,672.5498293310404,236.57135864808225,350.4263798207045
572,672.470845541358,251.62306549896022,341.83992269933225
573,672.0969326168299,235.50339982863517,351.50197759866717
574,671.7652660608292,249.59469208680093,345.7854346781969
575,670.6408078074455,251.59658753871918,342.25614035129547
576,670.4284782856703,252.40939603745937,344.31541592627764
577,669.8774438172579,231.04024098308292,356.38850317001345
578,669.4074103683233,251.74275143444538,349.0516920760274
579,668.4825254946948,232.97793677188457,354.3737502753735
580,667.4391494244337,252.1336194872856,348.4801338389516
581,666.7183344960213,249.79455067962408,353.2803284972906
582,666.58143620193,253.28892366960645,348.2260653153062
583,666.3678994894028,250.03474069125951,353.36184625923636
584,666.2256355404854,252.29450419135392,348.6762791275978
585,666.1448336839676,250.05528069101274,353.2180805951357
586,665.9653156369925,254.81242559566164,342.59986282736065
587,665.7532907992602,232.69329019002618,355.4133502751589
588,665.6401149481535,253.59441505139694,353.5365544781089
589,665.624418541789,253.84381219791248,355.41291684657335
590,665.6190690815449,348.3617303927429,213.5088252093643
591,665.3125724166632,231.2405075404793,355.456018871069
592,665.0616754740477,256.93773309187964,332.74247459322214
593,665.0478258579969,256.9576054797508,332.6260999813676
594,664.8244462102651,228.1724030358484,360.2414305344224
595,664.5974963754416,257.28333443263546,343.32539895921946
596,664.2549042701721,255.04293750063516,347.6970912255347
597,664.2313649952412,257.9490289732348,345.8815607242286
598,663.4639168232679,254.33872557245195,354.5754751637578
599,663.0687522143126,254.00825027562678,355.22765443474054
600,662.0506920784712,254.44708776725457,354.3881476059556
601,661.9990893274546,233.20365111455322,356.46784473061564
602,661.8414758890867,254.44775537913665,354.3607565537095
603,661.8406736820937,255.14764327062295,347.287176682055
604,661.827626273036,254.4676277670078,354.24438194185495
605,661.0531601279974,228.4172183895251,364.13018341213467
606,660.7848926723003,294.11758594000713,310.259440112859
607,660.6605757445097,255.16716078012252,347.03812371045353
608,660.5563338935375,294.21245924914257,310.3535897023976
609,660.0151449888945,253.8176323529333,355.67938504368067
610,659.7322734445333,256.83921882370487,350.2055619433522
611,659.5578539669514,262.1600896513555,344.16929986700416
612,659.2590108662844,268.1420640202705,335.0552352629602
613,658.3950456529856,349.9669475420378,215.16813054680824
614,658.3927040547132,253.926662159618,355.4646664336324
615,658.3788544386625,253.94653454748914,355.3482918217778
616,658.1406290978193,349.9684097112622,215.06032545864582
617,657.6370279639959,256.94636829197407,352.5822694078088
618,657.6147435456514,267.3201860936824,336.88389053568244
619,657.5185968965292,229.67842101880814,360.05100886374714
620,657.4245508849621,293.6098540850915,311.3350446112454
621,657.2529394179583,266.44159729615785,345.60791738703847
622,657.2000730782747,267.0620028304402,341.6917916499078
623,657.0765913277864,267.6495978238527,342.32820497080684
624,656.5561411827803,267.8428816406522,345.3323454596102
625,656.330600425601,267.8454367558006,345.2546414472163
626,654.601773366332,269.98145368287805,330.1315250135958
627,654.413801714778,268.48107884661295,343.30856131389737
628,654.1310570389032,352.96222398383543,213.8988113552332
629,653.929440036416,353.05277861794457,213.46667923033237
630,653.929440036416,353.05277861794457,213.46667923033237
631,653.4896434098482,268.5202554243151,343.11373644694686
632,653.2568956166506,269.27525323221926,330.84667218104005
633,652.8660035282373,353.45957481628284,213.57191927731037
634,652.6404627710581,353.46212993143126,213.49421526491642
635,652.4224977642298,353.0549812554382,213.5858564376831
636,652.3721257299185,269.1761627404485,343.74813655391335
637,652.0421384871006,294.8811637251638,269.52596964593977
638,651.5702971071005,274.2036719141761,329.62009485438466
639,651.2538455575705,274.9808415105799,328.64616629853845
640,650.4824768453836,354.5719455811195,213.8595583885908
641,650.2569360882044,354.57450069626793,213.78185437619686
642,650.225419357419,273.4974714635173,330.3352420218289
643,649.2596824467182,296.2036341219209,267.8667197441682
644,649.1384334862232,296.32135719712824,268.76328485365957
645,648.7713225930929,271.14259779045824,330.463200006634
646,648.7499938160181,354.57670333376154,213.9010315835476
647,648.5961816757917,255.51411881879903,355.8429952338338
648,648.2149687260389,269.24600763455965,343.8999616988003
649,648.095029219985,302.528034334071,266.61663809325546
650,648.0318353921175,297.188854703214,271.80925948824733
651,647.8938986510038,268.58132821158506,344.1540841385722
652,647.4987340420485,268.2508529147599,344.80626340955496
653,647.4821556657553,354.98963225027546,213.74021075339988
654,646.9919677823782,270.66104849393014,331.1465543694794
655,646.5121406763792,255.92797911004163,355.2378159239888
656,646.0256625711918,297.89122680504806,269.43092195596546
657,645.4420440047979,271.595830899314,330.55486089363694
658,645.3217815309763,355.16678239637986,214.34555320441723
659,644.8357403129339,358.77706881193444,211.7483078208752
660,644.6101995557547,358.77962392708287,211.67060380848125
661,644.5724431872368,296.5014941941481,272.0154101764783
662,644.3949685841799,274.65861557109747,330.66691701486707
663,644.1462109237909,357.7979194256477,214.04384551942348
664,643.9206701666117,357.80047454079613,213.96614150702953
665,643.4743073880672,298.1409529238008,268.71776787098497
666,642.4537454247475,297.33259004424326,270.9261092012748
667,642.1993288695812,297.33405221346766,270.8183041131124
668,642.1641191095114,296.3427064071875,274.4720852067694
669,642.0501077920198,357.43800047179684,214.1712248888798
670,641.8730941712856,297.34832179825753,270.762805855833
671,641.8181819617748,298.3105148845352,269.2975080674514
672,641.7238730937243,357.4522700565867,214.1157266316004
673,641.4230173528194,297.98003958771005,269.94968733843416
674,641.3174766004086,299.02034883154556,267.5791347390041
675,641.2474689185619,297.7913962872699,270.24218908604234
676,641.1574185043573,297.5629982529208,273.8962069293484
677,640.9875709712505,298.65013588313013,267.82482793089
678,640.9515578895807,305.0227137589827,263.3537145545706
679,640.7512360066175,301.257156934822,277.0982241621241
680,640.5836035460234,275.07723795692436,327.18460012599826
681,639.8651997238397,365.6247387448326,212.2860312908888
682,639.3625607341528,360.2395529090427,214.34501068713143
683,639.0080481618643,357.55356451077387,215.02992088766769
684,638.7715710550547,303.19975061062723,265.91600069310516
685,638.2615783959627,302.15740607026964,268.66284936573356
686,638.1403294354677,302.27512914547697,269.5594144752249
687,638.1135845631361,302.75450755562633,268.1233991300687
688,638.0830950587988,301.3186368877068,271.46426739450544
689,637.914217248559,301.64655524189584,273.9366593649611
690,637.8841259330511,301.7794012450613,269.93495857622474
691,637.8811937123537,302.2823428870179,269.4511280944571
692,637.4153181552887,297.5377980376128,278.3305211907253
693,637.0521690696478,361.2961295633577,213.87068634480238
694,636.9449787139893,324.1004858921515,218.96973731787875
695,636.6874675035476,379.7348312231712,212.77713909745216
696,636.637010499835,300.8680312896613,278.1270308783278
697,636.6295216977596,295.58753042074386,296.29981874581426
698,636.5358890742064,275.9723508588504,327.13882241770625
699,636.2482507377863,304.51500726584345,264.36503717210144
700,636.1675068587065,275.5761355392169,327.398547809571
701,635.7613098025322,329.10138607909903,216.93729495676234
702,635.5574273020029,303.3005971284583,265.94497236516327
703,635.5241980701685,304.25605116132647,267.5229725977406
704,635.5051063001156,328.60565817868337,217.31283905776218
705,635.2650623470545,304.2632649028674,267.41468621697277
706,635.1046714931726,302.7604836456012,273.72633473481983
707,634.8691204488277,329.1057171258144,216.83453268976882
708,634.8662225157022,301.4852289527189,275.9275842597708
709,634.7730448096991,275.65379796759225,327.95447935536504
710,634.7265913784504,329.6265648151748,216.83258223207667
711,634.6945325285196,275.122224644525,328.12497470900416
712,634.310894176364,275.36063434998505,328.07365749403834
713,634.2981159985065,327.52409167727455,217.51186796696857
714,634.1395728290081,387.11569120315835,223.90248964726925
715,633.5260805338621,276.1967675543856,329.270073633641
716,633.2760666459799,301.85646231123246,281.7791247954592
717,633.0505258888006,301.8590174263809,281.70142078306526
718,632.7364806681871,302.6225093069952,274.4905417105183
719,632.6493810117245,295.65185667353217,296.940271130763
720,632.0837664753199,302.807699349476,274.26833435799927
721,630.9300369173288,301.88307556393556,275.47230549063534
722,630.5716626346111,294.69780064339284,297.2427804386243
723,630.5152313411236,388.92143250023946,225.1883151382208
724,630.3044116646051,302.3261500529479,274.9516887208447
725,628.7927707284689,302.0803034368437,278.6752523323521
726,628.7186104804277,298.6162944964599,287.9055728306994
727,628.4624069780111,298.1205665960442,288.2811169316992
728,628.4465685337782,303.7236230636481,277.441463037394
729,628.1614050120115,305.6308604332153,274.5032102903351
730,626.9348455518484,297.39216938312165,291.28550085332245
731,626.9281059354544,297.75714038754813,290.86901292111725
732,626.8473080545664,299.11607070895843,282.8170485710725
733,626.5971429497004,303.6855996197555,297.76557540055364
734,625.7571953088045,276.44081860105507,328.2385133318603
735,624.8325181901455,294.56105252821,298.1676370417699
736,624.0726502984762,303.8451893951278,274.91135081555694
737,620.9623561650515,279.9138344565872,327.96720577403903
738,620.3823175281286,304.20434759208,282.10487957205623
739,619.2974253743887,280.8444516027812,329.38330982252955
740,619.2866941735149,306.6287874599919,227.60254217116162
741,618.9065050333738,280.49653838784434,329.62526151165366
742,618.5448982760311,307.0820967361331,228.75964886872097
743,618.1318601638079,310.28589220177383,229.30303909061476
744,617.1452217146755,307.94697691006587,229.57567674843594
745,616.5473231717945,309.2095409465954,230.59307277379557
746,616.4190256267786,310.5700712005608,228.88677011607214
747,616.0250705420971,344.97945567236746,229.1197560749948
748,615.6911432787776,309.3288458913565,230.21832141457125
749,614.8344886347652,309.49371994538234,230.17680379925295
750,614.4800283759832,282.52551856287755,328.2538151331246
751,614.3262534186244,308.1495328411227,231.71269869236275
752,614.2609878227115,309.754449956771,230.11455589709803
753,614.2183007150888,282.25872569927014,328.4328607134521
754,614.0943016827107,346.90853070160375,232.26556148417293
755,613.849918499589,281.86251037963666,328.6925861053169
756,613.4650692388416,310.8355182988569,232.9009560140781
757,612.8734229654074,281.55252524861135,329.14800788089633
758,612.6088638126851,346.765818321798,232.38905709274113
759,612.5050407499075,281.15630992897786,329.4077332727611
760,612.4506162524224,349.4478439155035,234.21047643609344
761,612.214701846242,304.22307454491965,279.32763361837715
762,609.5535369634629,351.52894753841684,231.8641947288066
763,609.1081992536783,306.2136541622458,255.03580476343632
764,609.0301807641983,350.5496233643033,234.93594371564686
765,608.7457474172115,351.5340320192743,231.41765538342298
766,608.7114248424768,304.7523835285101,282.69177938904613
767,608.1866201013327,294.2801865878282,299.8789025954902
768,607.7215386152268,354.7154290142469,234.0411499518901
769,607.1981824159623,353.73610484013335,237.11289893873035
770,605.2816317528486,307.19616398971993,251.959328122437
771,603.7709402292967,307.79776620317716,257.89423874765635
772,602.8942372351885,309.8410262296675,261.2940198406577
773,602.825174793601,308.51804933312815,261.5298148393631
774,602.5484595894814,325.244944940554,262.15701500559226
775,602.2825391739607,306.04846165690105,267.8494928777218
776,601.959178969264,309.8463924190728,264.57486165873706
777,601.8501945585012,305.66832656774204,274.9918848723173
778,601.8467401981354,357.53558852181305,231.79232902117073
779,600.9141679406166,326.5627302036155,266.8554894127883
780,600.7785822749138,326.2387859404553,266.9180459030904
781,600.6934879869223,306.2237028441159,275.43398417532444
782,600.467947229743,306.22625795926433,275.3562801629305
783,600.1825426965952,307.9319352194434,267.2421774715185
784,599.9454311549664,359.68295987260063,230.89761253483593
785,599.8819947391748,306.64675804402214,272.62928331643343
786,599.6275781840086,306.64822021324653,272.521478228271
787,599.540025934577,306.9274511280237,274.97148871421814
788,599.0880883038044,325.369342827471,267.6871636011638
789,598.9525026381016,325.04539856431074,267.74972009146586
790,598.8068978488445,339.5848232458811,281.19803266087547
791,598.6809414327145,339.6947577695828,281.1082250014879
792,598.6614205658436,355.8515604079701,236.46123815365135
793,598.4599932849408,359.5402474927949,231.02110814340412
794,597.7066168010235,361.23886697723066,234.38088627941906
795,597.508289963007,342.19938193517737,280.1890822821297
796,597.3191475570202,342.37956048804335,280.06033325428143
797,597.2712903618813,327.978297380032,282.18736646557227
798,597.2225704491138,342.4557747717481,280.0279713445343
799,597.1628538966179,330.72241576504894,284.0118882902898
800,596.8975282013416,343.48845224338584,279.2940313392319
801,596.854404270649,342.8472213174682,279.7804559567012
802,596.4225914299489,355.88774392516353,236.821492620185
803,596.3185632050038,355.13861571736635,237.36158149726688
804,595.8739983141422,343.5171671982389,284.8875566893257
805,595.7650074958801,345.8397994239349,283.55568213248625
806,595.5882788002491,343.77356003480963,284.72644575173035
807,595.3901337802411,358.2041035217233,234.51599220223724
808,595.274895042181,328.69181225192733,285.34298092359677
809,595.0905127227306,337.7996186960954,285.02923700446263
810,594.4532798945904,363.4553358483361,233.94578778035938
811,594.3493842184544,348.8881430376787,285.54782635951415
812,594.2878029167653,359.2592046798207,235.06762553043663
813,594.2592288374901,359.8923305248143,234.54638911820948
814,593.9450322687626,348.9905227657873,285.6540647246875
815,593.9135954201222,359.53064417066054,235.46866128630936
816,593.9124138474465,355.7661115841009,237.98239225931465
817,593.7818866193295,363.840289790486,234.58230828531086
818,593.492747142911,294.9268571770517,301.4681269712746
819,593.4206262528896,349.3907883402426,278.8223824114539
820,593.4076791226864,364.11172928132584,234.98334404118359
821,593.3292223960161,296.6181111744372,301.7058337368071
822,593.2089685797691,351.83661285531707,287.4869839870371
823,593.1152598261833,350.4020784285385,290.4749610372819
824,593.0530611872673,346.6546755756717,297.4252367489971
825,592.6466977447271,294.7850316626718,302.079638723284
826,592.3545059561729,338.87090428662486,297.55417036497965
827,592.3508148193359,341.28574889642186,299.55359803372994
828,592.1104838252068,341.29107840848155,299.44124867999926
829,591.8654229044914,341.6211653177161,299.36865767324343
830,591.7713885724545,364.2406314758817,234.65225081928074
831,591.5433181524277,341.6856942976592,299.111662785057
832,591.543282866478,348.36462958646007,299.13413445139304
833,591.424749416113,364.412436213647,235.09851468391716
834,591.015334558487,357.84721520701424,235.63611055202782
835,590.990003836155,363.08830342611765,235.44954225458204
836,590.9292387962341,341.5960707042832,299.6997363441624
837,590.7495216429234,354.3632558819372,286.6857742764987
838,590.5750602185726,354.18294108461123,299.11187226558104
839,590.5716942548752,342.038405603962,299.3037968077697
840,590.4628559648991,339.25514538330026,300.8846906670369
841,590.4438468813896,341.9314871255774,299.51479598367587
842,590.3400379419327,345.1849369474221,306.07505610072985
843,590.2458630800247,351.196714482503,301.0687012546696
844,590.2121905684471,345.0780184690375,306.28605527663603
845,590.0344784259796,354.40178060461767,286.39741611713544
846,589.996863257885,357.5049259361811,238.68734690584242
847,589.5435929298401,341.4003002301324,306.74753888556734
848,589.2399697899818,345.0328880746383,306.5539143853821
849,589.2365675866604,347.862461007433,302.5485928603448
850,589.1662409603596,349.0842871044297,302.2797143929638
851,589.1272165179253,343.14184486609884,307.5452691190876
852,588.9652540504933,365.0814849308925,235.44002626128494
853,588.9492538571358,351.0829868738074,306.33007595548406
854,588.9239339828491,342.79546260950156,307.6750469454564
855,588.8774377524853,367.5115600995021,237.24621479995548
856,588.7868624329567,349.32932879705913,309.12586031714454
857,588.7759286463261,355.7295299282996,300.0328964465298
858,587.9641246795654,378.23674046387896,228.26529485918581
859,587.9433547854424,354.86202979576774,307.94893811130896
860,587.8370881795884,356.8928968547378,240.3922676000744
861,587.8028749525547,355.81740288366564,278.657379666809
862,587.7772249281406,358.8587606095243,285.3738333233632
863,587.2411472022534,367.64046229405795,236.91512157805263
864,586.7795439958572,352.5508099340368,309.2525084563531
865,586.7434575855732,357.7094669548096,298.9798099049367
866,586.7341302931309,350.66840075631626,310.10772493714467
867,586.6142556786538,365.2697952090064,237.62400514669716
868,586.5495349764824,387.43592329951935,230.89431643672287
869,586.3525994122028,350.36550287459977,310.3751044892706
870,586.3504227697849,350.57624308322556,313.40665605897084
871,586.3239942193031,387.43847841466777,230.81661242432892
872,586.2162483036518,358.05142497841734,300.42239966476336
873,585.9739009141922,360.57602482219227,305.22878260398284
874,585.6628514230251,357.1250443488825,306.5795666226186
875,585.5709455013275,389.2037263492821,214.21609187312424
876,585.4142386615276,350.5511484697927,313.7377347298898
877,585.2863912880421,350.44422999140806,313.94873390579596
878,584.9288467466831,350.8865648910869,313.5527943694033
879,584.2027209997177,353.90336699213367,310.88517832243815
880,584.186290293932,351.6048311695922,312.11612835759297
881,584.0395244061947,360.1240914853988,308.9097775169648
882,583.9553727924824,370.58897991462146,235.0623457957059
883,583.8165442049503,350.936622286099,312.5959256910719
884,583.802138119936,357.78044486034196,312.7838417016901
885,583.640614002943,360.3963941874681,311.86302983248606
886,583.4471200823784,366.46573057940697,237.52688828147947
887,583.3306986391544,348.0540893616853,314.9608413600363
888,583.1802604198456,390.5339301567292,214.05057004280388
889,583.1513683497906,360.4645684416173,311.6488861986436
890,583.1394039511681,366.67261225481053,237.4362592998892
891,583.0729125857354,366.7371700702468,237.9279240373522
892,582.9297331392765,371.5312764270464,234.82356324084103
893,582.8616615831852,351.103093694197,319.17868572706357
894,582.615771740675,360.64515350188594,312.0874673970975
895,582.1652008891106,356.40687893133145,313.7442649179138
896,582.1303798258305,360.98056992318016,311.902527036611
897,581.9760584831238,356.58705748419743,313.6155158900656
898,581.7198451578618,367.9483711866895,236.514335956797
899,581.6903389692307,356.84345032076817,313.4544049524702
900,581.6387885808945,391.46759869146626,214.21218672581017
901,581.1439683437347,390.9910331944702,214.285290511325
902,581.0287187099457,391.5394551883219,214.8792762774974
903,580.7157753825188,367.30931649340783,238.4441304359585
904,580.715716958046,388.56028376030736,231.3552501667291
905,580.6727671325207,361.2708559500752,311.98544578487054
906,580.4089350700378,355.84596068400424,315.0221371673979
907,580.3448813259602,352.9480804607738,316.7117981039919
908,580.3255107223988,364.14704710228835,239.11188493706285
909,580.2170339524746,352.84116198238917,316.9227972798981
910,580.1758332967759,368.81827369316017,235.58164233006536
911,580.0796046555042,357.8326014893828,312.5281507433392
912,579.989037245512,352.11965397256427,322.28064493322745
913,579.9616202712059,356.9845116462093,313.67144818836823
914,579.9490274190903,356.87159305636305,313.7346028708853
915,579.9355906844139,364.3504995832918,314.21493451530114
916,579.9250105917454,352.7272374870954,318.26574260229245
917,579.7416962385178,355.51630545954686,323.51608957583085
918,579.2011779248714,361.7483868243871,318.36137660825625
919,579.1092507839203,389.88339074584655,230.2890789899975
920,579.0046950101853,367.4354862289736,237.98357050158083
921,578.8573491692543,367.61800044619014,238.8931180242449
922,578.7157860100269,362.08380324568134,318.17643624776974
923,578.6949475824833,368.46912747186144,237.8925183121115
924,578.6459354281426,368.52447691543495,237.99712267555296
925,578.3547376096249,344.54068664636,326.91036005923524
926,577.9685782790184,362.2948404717026,315.18732235813513
927,577.7667026221752,344.65038134832866,323.8987322845496
928,577.6060418486595,388.7682319718879,233.95698930509388
929,577.4679760634899,344.7712841548491,323.80751357460395
930,577.4107604920864,391.66938169603236,230.14426257647574
931,577.2942099869251,362.39412505354267,318.3225745582022
932,577.1541021883488,369.6730607677717,238.20871868021786
933,576.770381808281,391.13373031350784,230.15375094302
934,576.7607040703297,357.48420890863054,326.23542335117236
935,576.6891394555569,347.271182576078,328.9435766846873
936,576.5542875647545,366.14007894271055,239.87007851935923
937,576.4281176030636,354.09402418124955,326.74892342695966
938,576.2389751970768,354.27420273411553,326.6201743991114
939,575.9180242419243,359.65506190422457,322.51840092474595
940,575.891879183054,368.99663728540764,238.3028296086937
941,575.8365972936153,362.6844110804377,318.4054933064617
942,575.7488561391831,370.6055805383483,235.65084096826612
943,575.5088781535626,365.38824224269484,239.96960291303694
944,574.7248991250992,366.80221158424393,239.5654705170542
945,574.6487023949624,365.0202120947186,240.42676141895353
946,574.4697601616383,370.65068694932853,238.11858464814722
947,573.8644991219044,362.0384505017428,318.899335088674
948,573.8441612243653,370.59438620922157,238.52451057769358
949,573.6987206161023,365.6457208182663,240.359243497625
950,573.6703682243824,327.2115525889676,330.96597950020805
951,573.4769362926484,365.74429861858954,240.18937791921198
952,573.4565353691578,327.3666608694475,331.1951427892782
953,573.4240566492081,328.1918233849574,330.4484078944661
954,573.2451736479998,392.4104233364342,208.12814003415406
955,573.2290387153625,392.6011051747482,230.45766983367503
956,572.6567696630955,344.7959682176588,334.0657911510207
957,572.5536960065365,363.2133850174723,323.4799236529507
958,572.4860699892045,366.83839510143736,239.92572498358786
959,572.445106458664,365.95378422709183,240.52318917252123
960,572.1608746469021,367.0544851487037,240.22215637601911
961,572.1210938215256,371.2810313151684,238.6385030079633
962,572.0720816671849,371.3363807587419,238.74310737140476
963,572.0068409740925,323.3839334913064,336.47315426776186
964,571.9770151525736,392.6606211470207,207.14441439695656
965,571.9714579880238,325.3000312645454,334.28659262368456
966,571.6574217379093,324.89113145065494,334.66491445014253
967,571.5990959942341,371.44151277472264,237.61876296289265
968,571.5620853602886,323.43373897415586,334.7562857330777
969,570.871901512146,393.17325159790926,230.97387623228133
970,570.25528947711,365.93461830071175,240.77883927561342
971,570.2062773227692,365.98996774428525,240.8834436390549
972,569.5603978633881,393.79249978694133,232.75392111577094
973,568.9548584520817,317.54481202107854,336.5858829789795
974,568.9383937120438,393.8902098822873,230.52873412705958
975,568.8342384815217,368.02998018423096,239.67949780859053
976,568.8020615577698,394.38841201993637,230.5268684718758
977,568.618998926878,366.0635204952676,240.44774605371057
978,568.599102807045,367.6124911731575,240.1468416456133
979,568.558890414238,370.5570753891487,239.29071977771818
980,568.5509497642518,373.5865776468534,238.39937929101288
981,568.2277108728886,324.53545689885505,335.24167498061433
982,567.9528592050076,370.3777390913572,239.65130546726286
983,567.9390095889569,370.3976114792284,239.5349308554083
984,567.9038470506669,370.43308853493073,239.75590983070433
985,567.4551945328712,394.65031682583503,229.3077219966799
986,567.2968587875366,395.90436265221797,221.95534197054803
987,566.4087080478669,369.3744031923823,240.5450596217066
988,566.296392172575,316.716753865825,337.14855668181553
989,566.2819382250309,320.3174522884656,337.0142968208529
990,566.228226095438,316.96585493464954,337.14762385422364
991,565.974068403244,396.315275762463,220.75166333280504
992,565.9679019749165,319.9085524745751,337.3926186473109
993,565.7971451878548,309.56580945826136,338.8888133489527
994,565.5447502434254,395.4176255763741,222.15246796794236
995,565.5166108310223,316.6354262710083,337.4455852531828
996,565.0025201559067,369.4185235439334,240.55773472823202
997,564.8789608180523,396.08987500774674,221.62220232374966
998,564.7779030799866,396.6360268210992,220.13566991873085
999,564.7166449725628,313.5995249666739,338.7973709688522
1000,564.2303697764874,396.78485610720236,218.08241380937397
1001,564.0532066524029,397.2404699232429,217.91395552642643
1002,563.925451040268,310.19288039184175,340.1490197093226
1003,563.9242073595524,395.0911572861951,222.33640073426068
1004,563.7969042360783,397.0720539056929,221.7732211444527
1005,563.4447968006134,317.3675876923371,338.88003727653995
1006,563.2365539371967,321.27391583961435,340.0208660424687
1007,563.0539521276951,399.00641804898623,210.61087762750685
1008,562.9907658696175,396.37591616413556,222.41388984583318
1009,562.9440838992596,396.23414288344793,222.9922923911363
1010,562.8544337153435,396.8741183017846,222.4120241906494
1011,562.8001917004585,319.2777058777865,342.10730562219396
1012,562.7846726477146,398.52729743684176,210.76168542541564
1013,562.7570916116238,323.39400839363225,338.9796556145884
1014,562.4893564879894,394.88067735987715,223.0307820159942
1015,562.0131864070893,371.66085713491776,239.86993712224066
1016,562.003407150507,396.8850004376145,222.4563868585974
1017,561.8643352240324,397.69096031051595,218.81152490712702
1018,561.6948790848255,334.1592632419197,339.5867053591646
1019,561.0567338466644,396.387106052367,228.68466053716838
1020,560.8651760220528,397.89192892075516,221.65441088937223
1021,560.8581522405148,400.32838235760573,212.7383205909282
1022,560.7908621430397,397.9640817733016,222.203918537125
1023,560.6941446959972,322.5761162464041,347.7177494824864
1024,560.689026683569,398.25223096844275,218.38633270002902
1025,560.673715442419,331.5607498771278,339.63932236656547
1026,560.3801084458828,322.16721643251367,348.0960713089444
1027,560.0749595165253,396.4644473691005,228.48600460402668
1028,559.7403621673584,374.11101765995846,238.42896274216474
1029,559.6781184375286,400.5875976966927,210.20999811030924
1030,559.3820173740387,378.65456400876866,234.44509156532587
1031,559.1218569278717,396.5313739280682,230.054750604555
1032,558.975367218256,398.01177588116843,220.62687095440924
1033,558.7354768812656,399.1493978538783,220.97229099459946
1034,558.2978749424219,399.3516739846673,224.18993465416133
1035,557.6579201698303,375.8758419106249,234.49744340963662
1036,557.0441563129425,397.00416870205663,230.41205008141696
1037,556.8934866040945,400.86272548907436,223.56524985842407
1038,556.3235119730234,400.9372844786849,224.0576673578471
1039,555.7501164078712,338.28581121528987,335.6654087365605
1040,555.4559978246689,320.7442690342432,350.24655525991693
1041,554.6170552521944,399.4428691265639,224.94546863622963
1042,554.5509354174137,401.9102659561904,221.02183579839766
1043,554.5260103195906,403.91371301200707,222.4189023990184
1044,554.5249672085047,400.583350216737,225.4296230804175
1045,554.3297985643148,402.867813224555,223.1550740841776
1046,554.0555194467306,400.98015071696136,223.57525318302214
1047,553.6573371887207,398.1759837695863,228.271160421893
1048,553.5210050344467,398.67418590723537,228.2692947667092
1049,552.8284455984831,403.1508072913857,222.9125517923385
1050,552.6921134442091,403.6490094290348,222.9106861371547
1051,551.7280040830374,405.21398706920445,217.18255379982293
1052,551.4471183866262,405.88617302663624,220.52503231354058
1053,551.2969521135092,401.33813996601384,223.7872838769108
1054,550.0835852473974,404.8834686615737,222.87558461911976
1055,550.0500141233206,406.3692389894277,219.87086132355034
1056,549.66185747087,404.7908446454676,223.09960557706654
1057,549.3108978420496,405.66284233517945,222.29983067698777
1058,549.3092388808727,400.27201565005817,226.36669031344354
1059,548.993538312614,402.61893686775585,226.28811144381763
1060,548.6714161485434,404.71138909470756,223.14334739930928
1061,548.5465883910656,334.22467286651954,338.71011801669374
1062,548.3860205262899,404.12056294095237,223.36923401243985
1063,548.3373379856348,405.9877157830633,221.53990117646754
1064,548.249688372016,404.6187650786014,223.36736835725605
1065,548.2010058313608,406.4859179207124,221.53803552128375
1066,547.9876453131437,407.22796774841845,219.89392732270062
1067,547.9350643754005,334.6894532585284,337.53654247755185
1068,547.5709084868431,353.37220985558815,341.6561183119193
1069,546.7248923480511,376.0752952431794,366.86995450221
1070,546.5435392335057,409.5223510365002,220.00664628595115
1071,546.2402921169996,405.52280213322956,224.09335391409695
1072,545.7351586669683,404.79773305740673,224.36804180033505
1073,545.4971610754728,408.0757870936068,222.86387900449336
1074,545.2348803132772,406.5781514906557,223.1688042152673
1075,545.1766137376428,410.2458734353539,221.20091004520654
1076,545.1013985425234,403.5353157285135,224.67322379536927
1077,544.9676173627377,376.42080888641067,365.7259848471731
1078,544.4782480895519,379.6705405160319,363.9075997080654
1079,544.3818239867687,384.24223041231744,364.68774495087564
